TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
0,11,84.9924734099186,0,0.128487128319496,174.966372475757,493.632356824353,1.12365400397618,0.00340768870732358,-0.127986803089015,-0.0820601929533986,0.152645199176089,12.4634727983864,89.9559936523438,0,0,0,0
0.0199999999895226,11,84.9964614960365,0,0.191606728594451,174.966320019756,493.574447812513,1.15586510260853,0.00926970856974622,-0.15769109008355,-0.0970820460490092,0.185865445223818,12.4644170733413,89.9565216064453,0.00071010302711403,1.8322725890774E-07,0.320299316617607,0.321207588590127
0.239999999874271,11,85.1835615004064,0.0126440545532682,1.45465986085232,174.970479705934,492.937253417447,1.51021532043413,0.992725304748505,0.0517609124184665,-0.0812541997467605,0.157334046749773,12.5568470502994,89.9576782226563,0.0178685534281543,1.18591935405649E-05,3.83076245925434,3.85698716094908
0.45999999975902,11,85.674524547602,0,2.84742914832408,174.986126024142,492.300048055127,1.64050967439248,4.16430470179896,0.301807590932162,-0.048788843873361,0.305030580508259,12.9225720809714,89.9523345947266,0.052195357951336,6.02726878740169E-05,7.31772948617635,7.39736304539056
0.679999999643769,11,86.4725719117443,0,4.24554083399687,175.010352482919,491.662871064618,1.64280613123306,9.54128884309882,0.181656290127896,-0.0727776778991441,0.197056210108927,13.5948918770812,89.9366577148437,0.103751238499202,0.00017029033183218,10.7810824860779,10.9423626340232
0.899999999528518,11,87.5786922328174,0.0126440545532682,5.64768517386723,175.044680053431,491.025678338483,1.64482963286109,17.1392186793192,0.0119499398417634,-0.099105131376229,0.103022586340442,14.5749074355327,89.9326690673828,0.17257730960361,0.0003656301220008,14.2205612734159,14.4920151461845
1.11999999941327,11,88.9939054709859,0.0126440545532682,7.05504036923818,175.091579274973,490.388487519696,1.64713707968687,26.9840015226807,-0.0572718082833134,-0.108639965101624,0.122543763341081,15.8635760587011,89.936279296875,0.258723834839298,0.000674687530494585,17.635906740179,18.0463485035236
1.33999999929802,11,90.7193427178427,0.0219001448999331,8.46726005360029,175.151308749208,489.751313867047,1.64940287304443,39.095690560331,-0.0526918749712304,-0.107711433630276,0.118140556118083,17.4620138802682,89.9414276123047,0.362234323947499,0.00112387942801951,21.0269897803987,21.6053916452589
1.55999999918276,11,92.7560239976272,0.0252881091065364,9.88405225443161,175.22268971436,489.114120664075,1.65152538108636,53.4908502493495,-0.0388744319210133,-0.107203987380024,0.112762691290449,19.3712839961366,89.9426879882813,0.483144973548303,0.00173953334157081,24.3937483180027,25.1691736694294
1.77999999906751,11,95.1049670835491,0.0282729654923235,11.3054867693738,175.305216624776,488.476932229474,1.6536611707667,70.1888466549367,-0.0432574964783067,-0.11025382498612,0.117677259555889,21.5923969635181,89.9448669433594,0.621489602700681,0.00254971959314213,27.7360894802246,28.7377233110461
